,cleaned_text,label
2382,know korean get mad get real mad  hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_virus,entity_directed_hostility
2383,big brothers are scared first thing do is shut people billion angry chinese is scarier mysterious virus with killing rate timeshigherthansars  hashtag_eastasia ,entity_directed_hostility
2384,iran doesn pay like china does hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus  hashtag_virus hashtag_virus ,entity_directed_hostility
2385,requirement hashtag_eastasia is clear  control hashtag_eastasia hashtag_eastasia never have freedom democracy  hashtag_eastasia can protect hashtag_eastasia like hashtag_eastasiavirus hashtag_eastasia can block border hashtag_eastasia,entity_directed_hostility
2386,china want build digital leninism world         ,entity_directed_criticism
2387,sorry graphic video can understand is ignorant citizens china officers spending time killing  dog month china admitted hashtag_virus hashtag_eastasia killed dogs cm  hate  ,entity_directed_hostility
2388,instead fighting hashtag_eastasiavirus  continue sent hashtag_eastasia attack hashtag_eastasia opposing hashtag_eastasia hashtag_eastasia plan spread hashtag_eastasiavirus locally globally using hashtag_eastasia global sanction hashtag_eastasia  can save hashtag_eastasiathe world hashtag_eastasiavirus,entity_directed_hostility
2389,is china treats people surprise hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus,entity_directed_hostility
2390,rt are still trusting numbers announced everyday  made virus     ,entity_directed_hostility
2391,do stay insider chinese internet firewall do have access free internet world whilst chinese citizens do have   ,entity_directed_hostility
2392,china is responsible infected world testing viruses live animals lab workers turned around sold animals street vendors people eat go hell hu ccp piece shit  ,entity_directed_hostility
2393,garbage human are hu china caused weeks trying hide suppress news virus lying impact china exporting awful bullshit world hashtag_eastasiavirus is fault,entity_directed_hostility
2394,could have contained day had travel china shut well sufficiently quaranting people had travelled china leading chinese decided inform world  hashtag_eastasiavirus hashtag_virus ,entity_directed_criticism
2395,pinning us otherone hashtag_eastasia are always doing dirty tricks hashtag_eastasiavirus leaked wuhan p lab everyone know true  ,entity_directed_hostility
2396,rt hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus  hashtag_virus  experts coronavirus outbreak china is ten times worse officially reported,entity_directed_criticism
2397,are trying get rid responsibility outbreak hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry predicted hashtag_eastasia hashtag_eastasia hashtag_eastasia,entity_directed_criticism
2398,hashtag_eastasia should get serious punishment has done hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia,entity_directed_hostility
2399,rt        hashtag_virus  hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia  hashtag_eastasia   xi had early knowledge coronavirus severity speech shows,entity_directed_hostility
2400,ultimate prochincomm traitor seoul mayor park won soong is spreading bull hit chinese influx including chinese students pouring week has impact hashtag_eastasiavirus epidemic ultimate chinese puppet,entity_directed_hostility
2401,said were fatality cases doctor china last two days question is whether official figures china is reliable can seems stable going people hear opposite _hashtag_ hashtag_virus hashtag_eastasiavirus,entity_directed_criticism
2402,korean gov announced today wont block chinese entry despite last week is explosive hashtag_eastasiavirus epidemic world can see korean gov is ccp is puppet traitors korean nation please share incredible news,entity_directed_hostility
2403,every time get distracted news need have someone remind us turn around see hashtag_eastasias doing shadow lifting restrictions let people leave hashtag_eastasia  is coming anyone can interpret hashtag_eastasias mind  hashtag_eastasiavirus,entity_directed_criticism
2404,wow have idea kind information person has  clearly hashtag_eastasia propaganda is entrenched  hashtag_eastasia hashtag_eastasia,entity_directed_hostility
2405,agree sick reading universities sports teams company directors gov ministers bowing regime has goal dominate destroy democracies hashtag_virus hashtag_eastasia hashtag_virusothercountry hashtag_virus hashtag_eastasiavirus,entity_directed_hostility
2406,know keep making fun hashtag_eastasia army doctors hunt hashtag_virus with gun is with casually carrying lethal weapons roaming street is are less dangerous ways subdue dissidents mean   hashtag_eastasiavirus,entity_directed_criticism
2407,rt ccp kill chinese culture bandit culture  hashtag_eastasiavirus,entity_directed_hostility
2408,extra scary true either means china has lied figures along something already suspect means virus has mutated even virulent strain  hashtag_eastasiavirus hashtag_virus,entity_directed_criticism
2409,chinese foreplay good try hard break malays apart bfore claim save malaysia   hashtag_eastasia,entity_directed_hostility
2410,rt fingers should pointing china government hashtag_eastasia letting deadly virus spread world do intentionally     ,entity_directed_hostility
2411,rt bodies are burned every day mobile incinerators wuhan alone meanwhile china has put order enough incinerators burn million people every day china is lying  hashtag_virus hashtag_eastasia,entity_directed_hostility
2412,rt current state hygiene china coverups can contribute spread viruses disease hashtag_virus hashtag_virus   hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus,entity_directed_hostility
2413,thanks hashtag_eastasia covering real situation beginning  hashtag_eastasiavirus,entity_directed_criticism
2414,chinese government changed foreign ministry spokeswoman expert specializes propaganda well dong disclosed chinese government exchanging information virus early january people wondered chinese people were told last hashtag_eastasiavirus,entity_directed_criticism
2415,hashtag_eastasia have double standard consider visitors announced entry hashtag_eastasia are hashtag_eastasiavirus infected cases however compare with china reached cases with zero restriction is racism hashtag_virus hashtag_eastasiavirus,discussion_of_eastasian_prejudice
2416,thanks hashtag_eastasia way everything is said done bet china communist government would have lied number deaths can trust goverment have lied cheated many times hashtag_virus hashtag_eastasia hashtag_virus hashtag_virus hashtag_virus ,entity_directed_hostility
2417,claps even xi shits head  hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus ,entity_directed_hostility
2418,nope will forever remain hashtag_eastasiavirus honor hashtag_eastasia trying cover causing incredible suffering also promised ban wildlife trade first hashtag_eastasia epidemic did nope hashtag_eastasiavirus is result can utterly fuck,entity_directed_hostility
2419,would convenient hashtag_eastasia prospect investment underreport numbers hashtag_virus has economic impact hashtag_eastasiavirus would hashtag_eastasia government let city die dissolve like ship port save greater common hashtag_virus hashtag_virus,entity_directed_criticism
2420,china is tourism ministry warns travelers avoid us racist treatment amid outbreak hashtag_eastasiavirus hashtag_virus wewhan e w,discussion_of_eastasian_prejudice
2421,according ruling hashtag_eastasia  media is temporary ban hashtag_eastasiavirus passes disgusting chinese deal  trade will back action china is epicenter zoonotic  china is shithole is threat ,entity_directed_hostility
2422,chinese immigrant go west agree with democracy  hashtag_eastasia,entity_directed_hostility
2423,good finally say commie china is bullying hashtag_eastasiavirus us says considering range responses china is expulsion,entity_directed_hostility
2424,heartbreaking woman hashtag_eastasia is forcibly taken insulation little son cries refuses let go  hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus    hashtag_virus hashtag_virus hashtag_virus hashtag_virus,entity_directed_criticism
2425,remember hashtag_virusothercountry hashtag_eastasiavirus is hashtag_eastasia hashtag_eastasiavirus,discussion_of_eastasian_prejudice
2426,population research institute pres labs hashtag_eastasia take animals have experimenting with r done experimenting wthem r infected w various viruses are dead hashtag_eastasia fresh meat market make extra money r animals hashtag_eastasiavirus,entity_directed_hostility
2427,xi is right virus is demon is exposing chinese communist party lies suppression chinese people steve bannon hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus ,entity_directed_criticism
2428,fuck ccp hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia,entity_directed_hostility
2429,rt guess even without hashtag_eastasiavirus hashtag_eastasia would infinitely expand surveillance citiizens world is doing thing g is spy system monitor control oversea threat hashtag_eastasia,entity_directed_hostility
2430,rt hashtag_eastasia  hashtag_eastasias man made disaster hashtag_eastasiavirus is unstoppable power communists lies censorship hashtag_eastasiavirus has reached   ,entity_directed_hostility
2431,say thanks china hashtag_eastasiavirus hashtag_virusothercountry creat,entity_directed_hostility
2432,worst nightmares are reality communist dictatorship china hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus  ,entity_directed_hostility
2433,racist double standard hashtag_eastasia can tolerate fault china even sacrifice public health people hk is totalitarian regime  care serve master pooh civilians hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus,entity_directed_hostility
